ExampleOrderStrategy+EUR/USD,9520,-47,-14290,107,1000000000215,219,1.40782,1.405000975,2009-06-09 14:52:45.112,2009-06-09 14:52:45.112,116,1000000000219,238,1.40829,2009-06-09 15:11:18.989,2009-06-09 15:11:18.989,1.40887,1.40718,100000,100000
ExampleOrderStrategy+EUR/USD,9538,18,-100000,107,1000000000221,239,1.40806,1.40806,2009-06-09 15:12:25.722,2009-06-09 15:12:25.722,116,1000000000225,248,1.40788,2009-06-09 15:22:16.887,2009-06-09 15:22:16.887,1.40847,1.40787,100000,100000
ExampleOrderStrategy+EUR/USD,9593,55,-50000,107,1000000000227,249,1.40751,1.40806,2009-06-09 15:23:14.136,2009-06-09 15:23:14.136,116,1000000000234,251,1.40696,2009-06-09 15:25:54.212,2009-06-09 15:25:54.212,1.40771,1.40751,100000,100000
ExampleOrderStrategy+USD/JPY,-22100,-4700,-33334,47,1000000000209,263,97.355,97.261002818,2009-06-09 15:15:34.110,2009-06-09 15:15:34.110,56,1000000000224,277,97.402,2009-06-09 15:29:32.522,2009-06-09 15:29:32.522,97.444,97.355,100000,100000
ExampleOrderStrategy+USD/JPY,-19200,2900,-11112,47,1000000000230,281,97.422,97.653979106,2009-06-09 15:33:04.050,2009-06-09 15:33:04.050,56,1000000000239,286,97.393,2009-06-09 15:38:11.827,2009-06-09 15:38:11.827,97.441,97.407,100000,100000
ExampleOrderStrategy+EUR/USD,9650,57,-16670,107,1000000000235,265,1.40845,1.411299311,2009-06-09 15:39:09.764,2009-06-09 15:39:09.764,116,1000000000238,269,1.40788,2009-06-09 15:43:53.636,2009-06-09 15:43:53.636,1.4086,1.40817,100000,100000
ExampleOrderStrategy+USD/JPY,-22100,-2900,-20000,47,1000000000241,287,97.359,97.242999998,2009-06-09 15:39:33.530,2009-06-09 15:39:33.530,56,1000000000245,305,97.388,2009-06-09 15:58:16.390,2009-06-09 15:58:16.390,97.453,97.359,100000,100000
ExampleOrderStrategy+EUR/USD,9599,-51,-50000,107,1000000000250,273,1.40713,1.40662,2009-06-09 15:47:06.821,2009-06-09 15:47:06.821,116,1000000000254,290,1.40764,2009-06-09 16:04:17.917,2009-06-09 16:04:17.917,1.40807,1.40683,100000,100000
ExampleOrderStrategy+EUR/USD,9631,32,-33334,107,1000000000256,294,1.40755,1.408189979,2009-06-09 16:08:04.992,2009-06-09 16:08:04.992,116,1000000000262,295,1.40723,2009-06-09 16:09:36.303,2009-06-09 16:09:36.303,1.40766,1.40723,100000,100000
ExampleOrderStrategy+EUR/USD,9669,38,-33334,107,1000000000264,299,1.40711,1.407869976,2009-06-09 16:13:00.910,2009-06-09 16:13:00.910,116,1000000000268,305,1.40673,2009-06-09 16:19:30.514,2009-06-09 16:19:30.514,1.40727,1.40683,100000,100000
ExampleOrderStrategy+USD/JPY,-21700,400,-10000,47,1000000000247,306,97.369,97.404999978,2009-06-09 15:59:31.795,2009-06-09 15:59:31.795,56,1000000000258,360,97.365,2009-06-09 16:54:29.769,2009-06-09 16:54:29.769,97.441,97.369,100000,100000
ExampleOrderStrategy+EUR/USD,9660,-9,-11112,107,1000000000270,316,1.40659,1.405870048,2009-06-09 16:30:21.522,2009-06-09 16:30:21.522,116,1000000000274,370,1.40668,2009-06-09 17:33:44.051,2009-06-09 17:33:44.051,1.40733,1.40625,100000,100000
ExampleOrderStrategy+EUR/USD,9670,10,-20000,107,1000000000276,371,1.40668,1.407079998,2009-06-09 17:34:06.895,2009-06-09 17:34:06.895,116,1000000000286,380,1.40658,2009-06-09 17:45:27.027,2009-06-09 17:45:27.027,1.4069,1.40653,100000,100000
ExampleOrderStrategy+EUR/USD,9601,-69,-10000,107,1000000000288,381,1.40658,1.400369982,2009-06-09 17:46:07.573,2009-06-09 17:46:07.573,116,1000000000290,413,1.40727,2009-06-09 18:23:29.325,2009-06-09 18:23:29.325,1.40799,1.40658,100000,100000
ExampleOrderStrategy+USD/JPY,-21300,400,-33334,47,1000000000260,364,97.402,97.40999976,2009-06-09 16:58:13.766,2009-06-09 16:58:13.766,56,1000000000280,431,97.398,2009-06-09 18:45:44.386,2009-06-09 18:45:44.386,97.466,97.342,100000,100000
ExampleOrderStrategy+EUR/USD,9647,46,-33334,107,1000000000292,417,1.40713,1.408049971,2009-06-09 18:27:11.885,2009-06-09 18:27:11.885,116,1000000000294,445,1.40667,2009-06-09 18:58:52.032,2009-06-09 18:58:52.032,1.40716,1.4065,100000,100000
ExampleOrderStrategy+EUR/USD,9667,20,-25000,107,1000000000296,446,1.40607,1.406669998,2009-06-09 18:59:19.469,2009-06-09 18:59:19.469,116,1000000000304,470,1.40587,2009-06-09 19:23:48.529,2009-06-09 19:23:48.529,1.40633,1.40567,100000,100000
