APX_Master_INTC,2010-09-21 12:20:20.000,2010-09-21 12:20:30.000,19.08,19.08,19.07,19.07,3378
AutoGen-Portfolio-INTC,2010-09-21 12:20:20.000,2010-09-21 12:20:30.000,19.08,19.08,19.07,19.07,3378
EntirePortfolio,2010-09-21 12:20:20.000,2010-09-21 12:20:30.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:20:30.000,2010-09-21 12:20:40.000,19.08,19.08,19.07,19.07,2025
AutoGen-Portfolio-INTC,2010-09-21 12:20:30.000,2010-09-21 12:20:40.000,19.08,19.08,19.07,19.07,2025
EntirePortfolio,2010-09-21 12:20:30.000,2010-09-21 12:20:40.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:20:40.000,2010-09-21 12:20:50.000,19.07,19.07,19.07,19.07,1800
AutoGen-Portfolio-INTC,2010-09-21 12:20:40.000,2010-09-21 12:20:50.000,19.07,19.07,19.07,19.07,1800
EntirePortfolio,2010-09-21 12:20:40.000,2010-09-21 12:20:50.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:20:50.000,2010-09-21 12:21:00.000,19.08,19.08,19.07,19.08,9186
AutoGen-Portfolio-INTC,2010-09-21 12:20:50.000,2010-09-21 12:21:00.000,19.08,19.08,19.07,19.08,9186
EntirePortfolio,2010-09-21 12:20:50.000,2010-09-21 12:21:00.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:21:00.000,2010-09-21 12:21:10.000,19.08,19.08,19.07,19.08,9461
AutoGen-Portfolio-INTC,2010-09-21 12:21:00.000,2010-09-21 12:21:10.000,19.08,19.08,19.07,19.08,9461
EntirePortfolio,2010-09-21 12:21:00.000,2010-09-21 12:21:10.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:21:10.000,2010-09-21 12:21:20.000,19.07,19.07,19.07,19.07,2475
AutoGen-Portfolio-INTC,2010-09-21 12:21:10.000,2010-09-21 12:21:20.000,19.07,19.07,19.07,19.07,2475
EntirePortfolio,2010-09-21 12:21:10.000,2010-09-21 12:21:20.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:21:20.000,2010-09-21 12:21:30.000,19.07,19.08,19.07,19.08,5500
AutoGen-Portfolio-INTC,2010-09-21 12:21:20.000,2010-09-21 12:21:30.000,19.07,19.08,19.07,19.08,5500
EntirePortfolio,2010-09-21 12:21:20.000,2010-09-21 12:21:30.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:21:30.000,2010-09-21 12:21:40.000,19.07,19.08,19.07,19.08,5700
AutoGen-Portfolio-INTC,2010-09-21 12:21:30.000,2010-09-21 12:21:40.000,19.07,19.08,19.07,19.08,5700
EntirePortfolio,2010-09-21 12:21:30.000,2010-09-21 12:21:40.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:21:40.000,2010-09-21 12:21:50.000,19.08,19.08,19.08,19.08,500
AutoGen-Portfolio-INTC,2010-09-21 12:21:40.000,2010-09-21 12:21:50.000,19.08,19.08,19.08,19.08,500
EntirePortfolio,2010-09-21 12:21:40.000,2010-09-21 12:21:50.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:21:50.000,2010-09-21 12:22:00.000,19.07,19.08,19.07,19.08,6350
AutoGen-Portfolio-INTC,2010-09-21 12:21:50.000,2010-09-21 12:22:00.000,19.07,19.08,19.07,19.08,6350
EntirePortfolio,2010-09-21 12:21:50.000,2010-09-21 12:22:00.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:22:00.000,2010-09-21 12:22:10.000,19.08,19.09,19.08,19.09,11669
AutoGen-Portfolio-INTC,2010-09-21 12:22:00.000,2010-09-21 12:22:10.000,19.08,19.09,19.08,19.09,11669
EntirePortfolio,2010-09-21 12:22:00.000,2010-09-21 12:22:10.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:22:10.000,2010-09-21 12:22:20.000,19.09,19.09,19.08,19.08,6571
AutoGen-Portfolio-INTC,2010-09-21 12:22:10.000,2010-09-21 12:22:20.000,19.09,19.09,19.08,19.08,6571
EntirePortfolio,2010-09-21 12:22:10.000,2010-09-21 12:22:20.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:22:20.000,2010-09-21 12:22:30.000,19.09,19.09,19.08,19.08,6900
AutoGen-Portfolio-INTC,2010-09-21 12:22:20.000,2010-09-21 12:22:30.000,19.09,19.09,19.08,19.08,6900
EntirePortfolio,2010-09-21 12:22:20.000,2010-09-21 12:22:30.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:22:30.000,2010-09-21 12:22:40.000,19.09,19.09,19.08,19.09,7000
AutoGen-Portfolio-INTC,2010-09-21 12:22:30.000,2010-09-21 12:22:40.000,19.09,19.09,19.08,19.09,7000
EntirePortfolio,2010-09-21 12:22:30.000,2010-09-21 12:22:40.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:22:40.000,2010-09-21 12:22:50.000,19.08,19.09,19.08,19.09,1476
AutoGen-Portfolio-INTC,2010-09-21 12:22:40.000,2010-09-21 12:22:50.000,19.08,19.09,19.08,19.09,1476
EntirePortfolio,2010-09-21 12:22:40.000,2010-09-21 12:22:50.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:22:50.000,2010-09-21 12:23:00.000,19.09,19.09,19.08,19.08,1576
AutoGen-Portfolio-INTC,2010-09-21 12:22:50.000,2010-09-21 12:23:00.000,19.09,19.09,19.08,19.08,1576
EntirePortfolio,2010-09-21 12:22:50.000,2010-09-21 12:23:00.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:23:00.000,2010-09-21 12:23:10.000,19.09,19.09,19.07,19.07,15569
AutoGen-Portfolio-INTC,2010-09-21 12:23:00.000,2010-09-21 12:23:10.000,19.09,19.09,19.07,19.07,15569
EntirePortfolio,2010-09-21 12:23:00.000,2010-09-21 12:23:10.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:23:10.000,2010-09-21 12:23:20.000,19.07,19.08,19.07,19.08,19847
AutoGen-Portfolio-INTC,2010-09-21 12:23:10.000,2010-09-21 12:23:20.000,19.07,19.08,19.07,19.08,19847
EntirePortfolio,2010-09-21 12:23:10.000,2010-09-21 12:23:20.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:23:20.000,2010-09-21 12:23:30.000,19.07,19.08,19.07,19.08,7694
AutoGen-Portfolio-INTC,2010-09-21 12:23:20.000,2010-09-21 12:23:30.000,19.07,19.08,19.07,19.08,7694
EntirePortfolio,2010-09-21 12:23:20.000,2010-09-21 12:23:30.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:23:30.000,2010-09-21 12:23:40.000,19.07,19.08,19.07,19.08,3582
AutoGen-Portfolio-INTC,2010-09-21 12:23:30.000,2010-09-21 12:23:40.000,19.07,19.08,19.07,19.08,3582
EntirePortfolio,2010-09-21 12:23:30.000,2010-09-21 12:23:40.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:23:40.000,2010-09-21 12:23:50.000,19.07,19.07,19.07,19.07,1632
AutoGen-Portfolio-INTC,2010-09-21 12:23:40.000,2010-09-21 12:23:50.000,19.07,19.07,19.07,19.07,1632
EntirePortfolio,2010-09-21 12:23:40.000,2010-09-21 12:23:50.000,100,100,100,100,0
EntirePortfolio,2010-09-21 12:23:50.000,2010-09-21 12:24:00.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:28:00.000,2010-09-21 12:28:10.000,19.06,19.06,19.06,19.06,2455
AutoGen-Portfolio-INTC,2010-09-21 12:28:00.000,2010-09-21 12:28:10.000,19.06,19.06,19.06,19.06,2455
EntirePortfolio,2010-09-21 12:28:00.000,2010-09-21 12:28:10.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:28:10.000,2010-09-21 12:28:20.000,19.07,19.07,19.05,19.05,5779
AutoGen-Portfolio-INTC,2010-09-21 12:28:10.000,2010-09-21 12:28:20.000,19.07,19.07,19.05,19.05,5779
EntirePortfolio,2010-09-21 12:28:10.000,2010-09-21 12:28:20.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:28:20.000,2010-09-21 12:28:30.000,19.06,19.06,19.05,19.05,4179
AutoGen-Portfolio-INTC,2010-09-21 12:28:20.000,2010-09-21 12:28:30.000,19.06,19.06,19.05,19.05,4179
EntirePortfolio,2010-09-21 12:28:20.000,2010-09-21 12:28:30.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:28:30.000,2010-09-21 12:28:40.000,19.06,19.06,19.05,19.06,1165
AutoGen-Portfolio-INTC,2010-09-21 12:28:30.000,2010-09-21 12:28:40.000,19.06,19.06,19.05,19.06,1165
EntirePortfolio,2010-09-21 12:28:30.000,2010-09-21 12:28:40.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:28:40.000,2010-09-21 12:28:50.000,19.06,19.07,19.06,19.06,14000
AutoGen-Portfolio-INTC,2010-09-21 12:28:40.000,2010-09-21 12:28:50.000,19.06,19.07,19.06,19.06,14000
EntirePortfolio,2010-09-21 12:28:40.000,2010-09-21 12:28:50.000,100,100,100,100,0
EntirePortfolio,2010-09-21 12:28:50.000,2010-09-21 12:29:00.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:29:00.000,2010-09-21 12:29:10.000,19.07,19.07,19.06,19.06,18364
AutoGen-Portfolio-INTC,2010-09-21 12:29:00.000,2010-09-21 12:29:10.000,19.07,19.07,19.06,19.06,18364
EntirePortfolio,2010-09-21 12:29:00.000,2010-09-21 12:29:10.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:29:10.000,2010-09-21 12:29:20.000,19.07,19.07,19.06,19.07,6250
AutoGen-Portfolio-INTC,2010-09-21 12:29:10.000,2010-09-21 12:29:20.000,19.07,19.07,19.06,19.07,6250
EntirePortfolio,2010-09-21 12:29:10.000,2010-09-21 12:29:20.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:29:20.000,2010-09-21 12:29:30.000,19.07,19.07,19.06,19.06,2675
AutoGen-Portfolio-INTC,2010-09-21 12:29:20.000,2010-09-21 12:29:30.000,19.07,19.07,19.06,19.06,2675
EntirePortfolio,2010-09-21 12:29:20.000,2010-09-21 12:29:30.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:29:30.000,2010-09-21 12:29:40.000,19.06,19.07,19.06,19.07,6075
AutoGen-Portfolio-INTC,2010-09-21 12:29:30.000,2010-09-21 12:29:40.000,19.06,19.07,19.06,19.07,6075
EntirePortfolio,2010-09-21 12:29:30.000,2010-09-21 12:29:40.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:29:40.000,2010-09-21 12:29:50.000,19.06,19.06,19.06,19.06,11400
AutoGen-Portfolio-INTC,2010-09-21 12:29:40.000,2010-09-21 12:29:50.000,19.06,19.06,19.06,19.06,11400
EntirePortfolio,2010-09-21 12:29:40.000,2010-09-21 12:29:50.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:29:50.000,2010-09-21 12:30:00.000,19.07,19.07,19.05,19.05,7371
AutoGen-Portfolio-INTC,2010-09-21 12:29:50.000,2010-09-21 12:30:00.000,19.07,19.07,19.05,19.05,7371
EntirePortfolio,2010-09-21 12:29:50.000,2010-09-21 12:30:00.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:30:00.000,2010-09-21 12:30:10.000,19.06,19.06,19.05,19.06,4457
AutoGen-Portfolio-INTC,2010-09-21 12:30:00.000,2010-09-21 12:30:10.000,19.06,19.06,19.05,19.06,4457
EntirePortfolio,2010-09-21 12:30:00.000,2010-09-21 12:30:10.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:30:10.000,2010-09-21 12:30:20.000,19.05,19.06,19.05,19.05,3557
AutoGen-Portfolio-INTC,2010-09-21 12:30:10.000,2010-09-21 12:30:20.000,19.05,19.06,19.05,19.05,3557
EntirePortfolio,2010-09-21 12:30:10.000,2010-09-21 12:30:20.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:30:20.000,2010-09-21 12:30:30.000,19.05,19.06,19.05,19.06,3900
AutoGen-Portfolio-INTC,2010-09-21 12:30:20.000,2010-09-21 12:30:30.000,19.05,19.06,19.05,19.06,3900
EntirePortfolio,2010-09-21 12:30:20.000,2010-09-21 12:30:30.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:30:30.000,2010-09-21 12:30:40.000,19.05,19.06,19.05,19.05,13990
AutoGen-Portfolio-INTC,2010-09-21 12:30:30.000,2010-09-21 12:30:40.000,19.05,19.06,19.05,19.05,13990
EntirePortfolio,2010-09-21 12:30:30.000,2010-09-21 12:30:40.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:30:40.000,2010-09-21 12:30:50.000,19.05,19.06,19.05,19.05,14940
AutoGen-Portfolio-INTC,2010-09-21 12:30:40.000,2010-09-21 12:30:50.000,19.05,19.06,19.05,19.05,14940
EntirePortfolio,2010-09-21 12:30:40.000,2010-09-21 12:30:50.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:30:50.000,2010-09-21 12:31:00.000,19.05,19.06,19.05,19.05,5450
AutoGen-Portfolio-INTC,2010-09-21 12:30:50.000,2010-09-21 12:31:00.000,19.05,19.06,19.05,19.05,5450
EntirePortfolio,2010-09-21 12:30:50.000,2010-09-21 12:31:00.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:31:00.000,2010-09-21 12:31:10.000,19.06,19.06,19.05,19.05,22200
AutoGen-Portfolio-INTC,2010-09-21 12:31:00.000,2010-09-21 12:31:10.000,19.06,19.06,19.05,19.05,22200
EntirePortfolio,2010-09-21 12:31:00.000,2010-09-21 12:31:10.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:31:10.000,2010-09-21 12:31:20.000,19.04,19.06,19.04,19.05,25380
AutoGen-Portfolio-INTC,2010-09-21 12:31:10.000,2010-09-21 12:31:20.000,19.04,19.06,19.04,19.05,25380
EntirePortfolio,2010-09-21 12:31:10.000,2010-09-21 12:31:20.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:31:20.000,2010-09-21 12:31:30.000,19.06,19.06,19.06,19.06,6825
AutoGen-Portfolio-INTC,2010-09-21 12:31:20.000,2010-09-21 12:31:30.000,19.06,19.06,19.06,19.06,6825
EntirePortfolio,2010-09-21 12:31:20.000,2010-09-21 12:31:30.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:31:30.000,2010-09-21 12:31:40.000,19.06,19.06,19.05,19.05,2725
AutoGen-Portfolio-INTC,2010-09-21 12:31:30.000,2010-09-21 12:31:40.000,19.06,19.06,19.05,19.05,2725
EntirePortfolio,2010-09-21 12:31:30.000,2010-09-21 12:31:40.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:31:40.000,2010-09-21 12:31:50.000,19.06,19.06,19.05,19.06,800
AutoGen-Portfolio-INTC,2010-09-21 12:31:40.000,2010-09-21 12:31:50.000,19.06,19.06,19.05,19.06,800
EntirePortfolio,2010-09-21 12:31:40.000,2010-09-21 12:31:50.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:31:50.000,2010-09-21 12:32:00.000,19.06,19.06,19.06,19.06,500
AutoGen-Portfolio-INTC,2010-09-21 12:31:50.000,2010-09-21 12:32:00.000,19.06,19.06,19.06,19.06,500
EntirePortfolio,2010-09-21 12:31:50.000,2010-09-21 12:32:00.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:32:00.000,2010-09-21 12:32:10.000,19.05,19.06,19.05,19.06,620
AutoGen-Portfolio-INTC,2010-09-21 12:32:00.000,2010-09-21 12:32:10.000,19.05,19.06,19.05,19.06,620
EntirePortfolio,2010-09-21 12:32:00.000,2010-09-21 12:32:10.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:32:10.000,2010-09-21 12:32:20.000,19.06,19.06,19.05,19.05,1400
AutoGen-Portfolio-INTC,2010-09-21 12:32:10.000,2010-09-21 12:32:20.000,19.06,19.06,19.05,19.05,1400
EntirePortfolio,2010-09-21 12:32:10.000,2010-09-21 12:32:20.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:32:20.000,2010-09-21 12:32:30.000,19.06,19.06,19.05,19.05,1800
AutoGen-Portfolio-INTC,2010-09-21 12:32:20.000,2010-09-21 12:32:30.000,19.06,19.06,19.05,19.05,1800
EntirePortfolio,2010-09-21 12:32:20.000,2010-09-21 12:32:30.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:32:30.000,2010-09-21 12:32:40.000,19.06,19.06,19.05,19.06,1490
AutoGen-Portfolio-INTC,2010-09-21 12:32:30.000,2010-09-21 12:32:40.000,19.06,19.06,19.05,19.06,1490
EntirePortfolio,2010-09-21 12:32:30.000,2010-09-21 12:32:40.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:32:40.000,2010-09-21 12:32:50.000,19.06,19.06,19.05,19.05,2657
AutoGen-Portfolio-INTC,2010-09-21 12:32:40.000,2010-09-21 12:32:50.000,19.06,19.06,19.05,19.05,2657
EntirePortfolio,2010-09-21 12:32:40.000,2010-09-21 12:32:50.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:32:50.000,2010-09-21 12:33:00.000,19.06,19.06,19.05,19.05,1637
AutoGen-Portfolio-INTC,2010-09-21 12:32:50.000,2010-09-21 12:33:00.000,19.06,19.06,19.05,19.05,1637
EntirePortfolio,2010-09-21 12:32:50.000,2010-09-21 12:33:00.000,100,100,100,100,0
APX_Master_INTC,2010-09-21 12:33:00.000,2010-09-21 12:33:10.000,19.06,19.06,19.05,19.05,2450
