ExampleOrder-USD/JPY,USD/JPY,38,1000000000269,97.583,-100000,2009-06-09 11:37:10.013,2009-06-09 15:37:10.013,2009-06-09 11:37:10.013,3499110826126972
ExampleReversal-EUR/USD,EUR/USD,108,1000000000264,1.40244,-10000,2009-06-09 11:36:46.607,2009-06-09 15:36:46.607,2009-06-09 11:37:06.028,3499110826129242
ExampleOrder-EUR/USD,EUR/USD,85,1000000000250,1.40242,-100000,2009-06-09 11:37:06.028,2009-06-09 15:37:06.028,2009-06-09 11:37:06.028,3499110826132921
ExampleOrder-EUR/USD,EUR/USD,99,1000000000266,1.40257,0,2009-06-09 11:37:19.450,2009-06-09 15:37:19.450,2009-06-09 11:37:19.450,3499110826134031
ExampleOrder-USD/JPY,USD/JPY,52,1000000000277,97.6,0,2009-06-09 11:39:23.995,2009-06-09 15:39:23.995,2009-06-09 11:39:23.995,3499110826142205
ExampleReversal-EUR/USD,EUR/USD,107,1000000000267,1.40281,10000,2009-06-09 11:37:52.950,2009-06-09 15:37:52.950,2009-06-09 11:39:39.026,3499110826144096
ExampleReversal-EUR/USD,EUR/USD,108,1000000000283,1.40259,-10000,2009-06-09 11:41:41.884,2009-06-09 15:41:41.884,2009-06-09 11:42:01.884,3499110826191507
ExampleOrder-EUR/USD,EUR/USD,85,1000000000285,1.40265,-100000,2009-06-09 11:42:01.884,2009-06-09 15:42:01.884,2009-06-09 11:42:01.884,3499110826193360
ExampleReversal-EUR/USD,EUR/USD,107,1000000000292,1.40236,10000,2009-06-09 11:45:57.146,2009-06-09 15:45:57.146,2009-06-09 11:46:11.443,3499110826232841
ExampleOrder-EUR/USD,EUR/USD,94,1000000000293,1.4022,0,2009-06-09 11:46:42.943,2009-06-09 15:46:42.943,2009-06-09 11:46:42.943,3499110826236592
ExampleOrder-USD/JPY,USD/JPY,38,1000000000281,97.567,-100000,2009-06-09 11:47:02.692,2009-06-09 15:47:02.692,2009-06-09 11:47:02.692,3499110826245421
ExampleReversal-EUR/USD,EUR/USD,108,1000000000294,1.40209,-10000,2009-06-09 11:46:50.552,2009-06-09 15:46:50.552,2009-06-09 11:47:04.349,3499110826247057
ExampleOrder-EUR/USD,EUR/USD,85,1000000000295,1.40213,-100000,2009-06-09 11:47:04.349,2009-06-09 15:47:04.349,2009-06-09 11:47:04.349,3499110826249002
ExampleOrder-EUR/USD,EUR/USD,94,1000000000301,1.40161,0,2009-06-09 11:49:36.316,2009-06-09 15:49:36.316,2009-06-09 11:49:36.316,3499110826283359
ExampleOrder-EUR/USD,EUR/USD,85,1000000000308,1.40147,-100000,2009-06-09 11:50:05.300,2009-06-09 15:50:05.300,2009-06-09 11:50:05.300,3499110826301064
ExampleOrder-USD/JPY,USD/JPY,52,1000000000291,97.589,0,2009-06-09 11:52:17.298,2009-06-09 15:52:17.298,2009-06-09 11:52:17.298,3499110826323853
ExampleOrder-EUR/USD,EUR/USD,94,1000000000312,1.40146,0,2009-06-09 11:53:28.813,2009-06-09 15:53:28.813,2009-06-09 11:53:28.813,3499110826341398
ExampleOrder-EUR/USD,EUR/USD,86,1000000000287,1.40189,100000,2009-06-09 11:54:54.077,2009-06-09 15:54:54.077,2009-06-09 11:54:54.077,3499110826353775
ExampleReversal-EUR/USD,EUR/USD,107,1000000000300,1.40189,10000,2009-06-09 11:54:54.077,2009-06-09 15:54:54.077,2009-06-09 11:55:39.623,3499110826364264
ExampleOrder-EUR/USD,EUR/USD,93,1000000000289,1.40172,0,2009-06-09 11:56:29.638,2009-06-09 15:56:29.638,2009-06-09 11:56:29.638,3499110826394592
ExampleOrder-USD/JPY,USD/JPY,39,1000000000304,97.627,100000,2009-06-09 11:57:10.513,2009-06-09 15:57:10.513,2009-06-09 11:57:10.513,3499110826410498
ExampleReversal-EUR/USD,EUR/USD,108,1000000000307,1.40174,-10000,2009-06-09 11:56:42.544,2009-06-09 15:56:42.544,2009-06-09 11:57:22.560,3499110826412239
ExampleOrder-EUR/USD,EUR/USD,86,1000000000318,1.40216,100000,2009-06-09 11:57:22.560,2009-06-09 15:57:22.560,2009-06-09 11:57:22.560,3499110826414185
ExampleOrder-EUR/USD,EUR/USD,100,1000000000314,1.40175,0,2009-06-09 11:57:56.309,2009-06-09 15:57:56.309,2009-06-09 11:57:56.309,3499110826419093
ExampleOrder-USD/CHF,USD/CHF,180,1000000000174,1.08229,100000,2009-06-09 11:58:10.309,2009-06-09 15:58:10.309,2009-06-09 11:58:10.309,3499110826427979
ExampleOrder-USD/JPY,USD/JPY,46,1000000000306,97.615,0,2009-06-09 11:58:30.527,2009-06-09 15:58:30.527,2009-06-09 11:58:30.527,3499110826428198
ExampleOrder-EUR/USD,EUR/USD,86,1000000000327,1.40264,100000,2009-06-09 12:01:09.932,2009-06-09 16:01:09.932,2009-06-09 12:01:09.932,3499110826458699
ExampleOrder-EUR/USD,EUR/USD,100,1000000000329,1.40235,0,2009-06-09 12:01:24.994,2009-06-09 16:01:24.994,2009-06-09 12:01:24.994,3499110826461459
ExampleOrder-USD/JPY,USD/JPY,38,1000000000302,97.598,-100000,2009-06-09 12:02:10.321,2009-06-09 16:02:10.321,2009-06-09 12:02:10.321,3499110826472136
ExampleReversal-EUR/USD,EUR/USD,107,1000000000322,1.40292,10000,2009-06-09 12:01:51.494,2009-06-09 16:01:51.494,2009-06-09 12:02:26.446,3499110826473844
ExampleOrder-USD/CHF,USD/CHF,187,1000000000181,1.08144,0,2009-06-09 12:02:23.056,2009-06-09 16:02:23.056,2009-06-09 12:02:23.056,3499110826472845
ExampleOrder-USD/CHF,USD/CHF,179,1000000000260,1.08071,-100000,2009-06-09 12:04:14.007,2009-06-09 16:04:14.007,2009-06-09 12:04:14.007,3499110826488145
ExampleOrder-USD/CHF,USD/CHF,193,1000000000332,1.08088,0,2009-06-09 12:04:14.007,2009-06-09 16:04:14.007,2009-06-09 12:04:14.007,3499110826489243
ExampleOrder-EUR/USD,EUR/USD,89,1000000000338,1.40426,-100000,2009-06-09 12:06:56.818,2009-06-09 16:06:56.818,2009-06-09 12:06:56.818,3499110826503089
ExampleOrder-USD/JPY,USD/JPY,47,1000000000321,97.569,0,2009-06-09 12:07:08.318,2009-06-09 16:07:08.318,2009-06-09 12:07:08.318,3499110826511303
ExampleOrder-USD/JPY,USD/JPY,38,1000000000340,97.583,-100000,2009-06-09 12:10:04.237,2009-06-09 16:10:04.237,2009-06-09 12:10:04.237,3499110826534280
ExampleReversal-EUR/USD,EUR/USD,108,1000000000326,1.40411,-10000,2009-06-09 12:08:55.738,2009-06-09 16:08:55.738,2009-06-09 12:10:08.300,3499110826542845
ExampleOrder-EUR/USD,EUR/USD,94,1000000000317,1.40338,0,2009-06-09 12:12:02.783,2009-06-09 16:12:02.783,2009-06-09 12:12:02.783,3499110826572233
ExampleOrder-EUR/USD,EUR/USD,85,1000000000337,1.40327,-100000,2009-06-09 12:13:05.813,2009-06-09 16:13:05.813,2009-06-09 12:13:05.813,3499110826594338
ExampleOrder-EUR/USD,EUR/USD,94,1000000000363,1.40329,0,2009-06-09 12:14:06.875,2009-06-09 16:14:06.875,2009-06-09 12:14:06.875,3499110826604655
ExampleOrder-EUR/USD,EUR/USD,85,1000000000364,1.40303,-100000,2009-06-09 12:15:10.671,2009-06-09 16:15:10.671,2009-06-09 12:15:10.671,3499110826615124
ExampleOrder-USD/JPY,USD/JPY,47,1000000000355,97.578,0,2009-06-09 12:19:09.246,2009-06-09 16:19:09.246,2009-06-09 12:19:09.246,3499110826655537
ExampleOrder-USD/JPY,USD/JPY,38,1000000000356,97.547,-100000,2009-06-09 12:20:11.292,2009-06-09 16:20:11.292,2009-06-09 12:20:11.292,3499110826666164
ExampleReversal-EUR/USD,EUR/USD,107,1000000000345,1.40269,10000,2009-06-09 12:19:43.042,2009-06-09 16:19:43.042,2009-06-09 12:20:10.730,3499110826667549
ExampleOrder-EUR/USD,EUR/USD,94,1000000000367,1.40254,0,2009-06-09 12:20:10.730,2009-06-09 16:20:10.730,2009-06-09 12:20:10.730,3499110826670249
ExampleOrder-EUR/USD,EUR/USD,86,1000000000335,1.40357,100000,2009-06-09 12:22:08.916,2009-06-09 16:22:08.916,2009-06-09 12:22:08.916,3499110826690226
ExampleOrder-USD/JPY,USD/JPY,50,1000000000279,97.55,0,2009-06-09 12:23:15.618,2009-06-09 16:23:15.618,2009-06-09 12:23:15.618,3499110826700233
ExampleOrder-USD/CHF,USD/CHF,179,1000000000349,1.08022,-100000,2009-06-09 12:25:42.100,2009-06-09 16:25:42.100,2009-06-09 12:25:42.100,3499110826716063
ExampleOrder-USD/CHF,USD/CHF,193,1000000000352,1.08041,0,2009-06-09 12:25:42.100,2009-06-09 16:25:42.100,2009-06-09 12:25:42.100,3499110826717394
ExampleOrder-USD/JPY,USD/JPY,38,1000000000373,97.5,-100000,2009-06-09 12:27:17.787,2009-06-09 16:27:17.787,2009-06-09 12:27:17.787,3499110826736022
ExampleOrder-USD/JPY,USD/JPY,52,1000000000384,97.52,0,2009-06-09 12:31:04.081,2009-06-09 16:31:04.081,2009-06-09 12:31:04.081,3499110826751745
ExampleOrder-EUR/USD,EUR/USD,93,1000000000347,1.40462,0,2009-06-09 12:31:09.955,2009-06-09 16:31:09.955,2009-06-09 12:31:09.955,3499110826752840
ExampleReversal-EUR/USD,EUR/USD,108,1000000000358,1.40437,-10000,2009-06-09 12:31:38.033,2009-06-09 16:31:38.033,2009-06-09 12:32:57.688,3499110826762994
ExampleOrder-EUR/USD,EUR/USD,85,1000000000368,1.40369,-100000,2009-06-09 12:32:57.688,2009-06-09 16:32:57.688,2009-06-09 12:32:57.688,3499110826764621
ExampleOrder-EUR/USD,EUR/USD,99,1000000000381,1.4039,0,2009-06-09 12:35:23.515,2009-06-09 16:35:23.515,2009-06-09 12:35:23.515,3499110826787183
ExampleOrder-EUR/USD,EUR/USD,85,1000000000397,1.40222,-100000,2009-06-09 12:41:19.088,2009-06-09 16:41:19.088,2009-06-09 12:41:19.088,3499110826842589
ExampleOrder-USD/JPY,USD/JPY,39,1000000000359,97.527,100000,2009-06-09 12:41:16.791,2009-06-09 16:41:16.791,2009-06-09 12:41:16.791,3499110826842694
ExampleOrder-EUR/USD,EUR/USD,99,1000000000400,1.40239,0,2009-06-09 12:42:20.978,2009-06-09 16:42:20.978,2009-06-09 12:42:20.978,3499110826855314
ExampleReversal-EUR/USD,EUR/USD,107,1000000000375,1.40289,10000,2009-06-09 12:44:57.460,2009-06-09 16:44:57.460,2009-06-09 12:45:08.304,3499110826889399
ExampleOrder-USD/JPY,USD/JPY,46,1000000000361,97.536,0,2009-06-09 12:46:15.163,2009-06-09 16:46:15.163,2009-06-09 12:46:15.163,3499110826899144
