Market Order,9540,-460,2224,44,1000000000043,3,97.592,97.775834517,2009-06-09 10:09:13.549,2009-06-09 10:10:26.267,51,1000000000050,4,97.569,2009-06-09 10:10:31.829,2009-06-09 10:11:18.297,97.592,97.568,20000,20000
Market Order,9100,-440,-2000,45,1000000000044,4,97.569,97.370999982,2009-06-09 10:10:31.829,2009-06-09 10:11:18.297,50,1000000000049,5,97.591,2009-06-09 10:11:48.953,2009-06-09 10:14:23.076,97.591,97.569,20000,20000
Market Order,6640,-2460,2000,44,1000000000060,5,97.591,98.697999982,2009-06-09 10:11:48.953,2009-06-09 10:14:23.076,51,1000000000061,6,97.468,2009-06-09 10:14:23.076,2009-06-09 10:15:19.950,97.591,97.468,20000,20000
Market Order,5780,-860,-3335,45,1000000000062,6,97.468,97.253128925,2009-06-09 10:14:23.076,2009-06-09 10:15:19.950,50,1000000000063,7,97.511,2009-06-09 10:15:19.950,2009-06-09 10:18:17.714,97.511,97.468,20000,20000
Market Order,4300,-1480,5000,44,1000000000064,7,97.511,97.732999998,2009-06-09 10:15:19.950,2009-06-09 10:18:17.714,51,1000000000065,8,97.437,2009-06-09 10:18:44.370,2009-06-09 10:23:17.897,97.511,97.437,20000,20000
Market Order,2020,-2280,-2224,45,1000000000066,8,97.437,96.525820127,2009-06-09 10:18:44.370,2009-06-09 10:23:17.897,50,1000000000067,9,97.551,2009-06-09 10:23:24.616,2009-06-09 10:28:30.565,97.551,97.437,20000,20000
Market Order,1300,-720,4000,44,1000000000068,9,97.551,97.695,2009-06-09 10:23:24.616,2009-06-09 10:28:30.565,51,1000000000069,12,97.515,2009-06-09 10:30:22.314,2009-06-09 10:31:18.313,97.551,97.515,20000,20000
Market Order,3200,1900,-2858,45,1000000000070,12,97.515,98.08480055,2009-06-09 10:30:22.314,2009-06-09 10:31:18.313,50,1000000000071,16,97.42,2009-06-09 10:37:32.121,2009-06-09 10:40:04.541,97.515,97.412,20000,20000
Market Order,4380,1180,20000,44,1000000000072,16,97.42,97.42,2009-06-09 10:37:32.121,2009-06-09 10:40:04.541,51,1000000000073,21,97.479,2009-06-09 10:48:00.941,2009-06-09 10:49:46.580,97.485,97.42,20000,20000
Market Order,4600,220,-10000,45,1000000000074,21,97.479,97.49,2009-06-09 10:48:00.941,2009-06-09 10:49:46.580,50,1000000000075,24,97.468,2009-06-09 10:52:59.187,2009-06-09 10:53:37.499,97.479,97.427,20000,20000
Market Order,4640,40,3335,44,1000000000076,24,97.468,97.458005987,2009-06-09 10:52:59.187,2009-06-09 10:53:37.499,51,1000000000077,28,97.47,2009-06-09 10:56:50.090,2009-06-09 10:57:17.246,97.49,97.468,20000,20000
Market Order,4500,-140,-10000,45,1000000000078,28,97.47,97.463,2009-06-09 10:56:50.090,2009-06-09 10:57:17.246,50,1000000000079,31,97.477,2009-06-09 11:01:44.446,2009-06-09 11:03:26.320,97.477,97.447,20000,20000
Market Order,5320,820,6668,44,1000000000080,31,97.477,97.395024593,2009-06-09 11:01:44.446,2009-06-09 11:03:26.320,51,1000000000081,35,97.518,2009-06-09 11:09:25.346,2009-06-09 11:11:28.767,97.583,97.477,20000,20000
Market Order,5020,-300,-6668,45,1000000000082,35,97.518,97.488008996,2009-06-09 11:09:25.346,2009-06-09 11:11:28.767,50,1000000000083,38,97.533,2009-06-09 11:13:23.484,2009-06-09 11:14:04.843,97.533,97.518,20000,20000
Market Order,4560,-460,2224,44,1000000000084,38,97.533,97.716834517,2009-06-09 11:13:23.484,2009-06-09 11:14:04.843,51,1000000000085,39,97.51,2009-06-09 11:14:21.843,2009-06-09 11:15:58.091,97.533,97.51,20000,20000
Market Order,4360,-200,-4000,45,1000000000086,39,97.51,97.469999998,2009-06-09 11:14:21.843,2009-06-09 11:15:58.091,50,1000000000087,43,97.52,2009-06-09 11:18:00.496,2009-06-09 11:19:14.136,97.52,97.509,20000,20000
Market Order,4880,520,2000,44,1000000000088,43,97.52,97.285999978,2009-06-09 11:18:00.496,2009-06-09 11:19:14.136,51,1000000000089,52,97.546,2009-06-09 11:29:14.644,2009-06-09 11:31:37.767,97.583,97.52,20000,20000
Market Order,4680,-200,-6668,45,1000000000090,52,97.546,97.526005996,2009-06-09 11:29:14.644,2009-06-09 11:31:37.767,50,1000000000091,54,97.556,2009-06-09 11:32:54.250,2009-06-09 11:33:00.235,97.556,97.546,20000,20000
Market Order,4840,160,5000,44,1000000000092,54,97.556,97.531999998,2009-06-09 11:32:54.250,2009-06-09 11:33:00.235,51,1000000000093,59,97.564,2009-06-09 11:37:57.809,2009-06-09 11:39:23.995,97.598,97.544,20000,20000
Market Order,3660,-1180,-2858,45,1000000000094,59,97.564,97.210123854,2009-06-09 11:37:57.809,2009-06-09 11:39:23.995,50,1000000000095,62,97.623,2009-06-09 11:41:58.368,2009-06-09 11:42:53.430,97.623,97.564,20000,20000
Market Order,3700,40,3335,44,1000000000096,62,97.623,97.613005987,2009-06-09 11:41:58.368,2009-06-09 11:42:53.430,51,1000000000097,66,97.625,2009-06-09 11:45:30.694,2009-06-09 11:46:08.068,97.64,97.62,20000,20000
Market Order,4320,620,-2000,45,1000000000098,66,97.625,97.903999986,2009-06-09 11:45:30.694,2009-06-09 11:46:08.068,50,1000000000099,73,97.594,2009-06-09 11:52:41.751,2009-06-09 11:53:02.125,97.625,97.554,20000,20000
Market Order,4580,260,3335,44,1000000000100,73,97.594,97.529038971,2009-06-09 11:52:41.751,2009-06-09 11:53:02.125,51,1000000000101,79,97.607,2009-06-09 11:58:54.371,2009-06-09 11:59:08.308,97.642,97.594,20000,20000
Market Order,4920,340,-2500,45,1000000000102,79,97.607,97.72599999,2009-06-09 11:58:54.371,2009-06-09 11:59:08.308,50,1000000000103,85,97.59,2009-06-09 12:05:53.178,2009-06-09 12:07:08.318,97.62,97.555,20000,20000
Market Order,4440,-480,5000,44,1000000000104,85,97.59,97.662,2009-06-09 12:05:53.178,2009-06-09 12:07:08.318,51,1000000000105,88,97.566,2009-06-09 12:10:34.799,2009-06-09 12:11:03.299,97.59,97.56,20000,20000
Market Order,4960,520,-2224,45,1000000000106,88,97.566,97.77381293,2009-06-09 12:10:34.799,2009-06-09 12:11:03.299,50,1000000000107,100,97.54,2009-06-09 12:22:55.337,2009-06-09 12:23:15.618,97.595,97.51,20000,20000
Market Order,4200,-760,2224,44,1000000000108,100,97.54,97.84372661,2009-06-09 12:22:55.337,2009-06-09 12:23:15.618,51,1000000000109,104,97.502,2009-06-09 12:26:56.865,2009-06-09 12:27:17.787,97.54,97.5,20000,20000
Market Order,4120,-80,-2224,45,1000000000110,104,97.502,97.470028763,2009-06-09 12:26:56.865,2009-06-09 12:27:17.787,50,1000000000111,107,97.506,2009-06-09 12:30:48.081,2009-06-09 12:31:04.081,97.511,97.475,20000,20000
Market Order,4600,480,10000,44,1000000000112,107,97.506,97.482,2009-06-09 12:30:48.081,2009-06-09 12:31:04.081,51,1000000000113,123,97.53,2009-06-09 12:46:58.396,2009-06-09 12:47:48.052,97.563,97.503,20000,20000
Market Order,4340,-260,-10000,45,1000000000114,123,97.53,97.517,2009-06-09 12:46:58.396,2009-06-09 12:47:48.052,50,1000000000115,127,97.543,2009-06-09 12:50:58.190,2009-06-09 12:51:17.393,97.545,97.507,20000,20000
Market Order,3900,-440,3335,44,1000000000116,127,97.543,97.652934029,2009-06-09 12:50:58.190,2009-06-09 12:51:17.393,51,1000000000117,130,97.521,2009-06-09 12:53:07.829,2009-06-09 12:54:35.469,97.543,97.521,20000,20000
Market Order,3500,-400,-2500,45,1000000000118,130,97.521,97.380999992,2009-06-09 12:53:07.829,2009-06-09 12:54:35.469,50,1000000000119,131,97.541,2009-06-09 12:54:35.469,2009-06-09 12:55:01.390,97.541,97.521,20000,20000
