ExampleReversalStrategy,2009-06-17 07:59:13.805,2009-06-17 14:05:24.528,96.413,96.413,95.613,95.613,0
ExampleReversalStrategy,2009-06-17 14:05:54.356,2009-06-17 14:22:49.499,95.663,95.863,95.663,95.863,0
ExampleReversalStrategy,2009-06-17 14:23:36.967,2009-06-17 17:18:41.567,95.813,95.813,95.563,95.563,0
ExampleReversalStrategy,2009-06-17 17:19:02.082,2009-06-17 20:11:26.156,95.613,95.963,95.613,95.963,0
ExampleReversalStrategy,2009-06-17 20:12:36.405,2009-06-18 02:48:02.007,95.913,95.913,95.713,95.713,0
ExampleReversalStrategy,2009-06-18 02:49:03.179,2009-06-18 03:42:39.245,95.763,96.063,95.763,96.063,0
ExampleReversalStrategy,2009-06-18 03:44:36.431,2009-06-18 07:36:17.621,96.013,96.013,95.713,95.713,0
ExampleReversalStrategy,2009-06-18 07:37:21.417,2009-06-18 09:38:52.927,95.763,96.113,95.763,96.113,0
ExampleReversalStrategy,2009-06-18 09:43:20.951,2009-06-18 09:58:34.865,96.063,96.063,95.813,95.813,0
ExampleReversalStrategy,2009-06-18 10:14:35.587,2009-06-18 14:37:27.900,95.863,96.663,95.863,96.663,0
ExampleReversalStrategy,2009-06-18 14:37:51.556,2009-06-18 15:14:30.392,96.613,96.613,96.413,96.413,0
ExampleReversalStrategy,2009-06-18 15:14:49.078,2009-06-19 03:22:11.521,96.463,96.913,96.463,96.913,0
ExampleReversalStrategy,2009-06-19 03:22:24.646,2009-06-19 04:28:04.589,96.863,96.863,96.663,96.663,0
ExampleReversalStrategy,2009-06-19 04:28:30.120,2009-06-19 06:55:35.417,96.713,97.113,96.713,97.113,0
ExampleReversalStrategy,2009-06-19 06:55:55.635,2009-06-19 16:54:57.423,97.063,97.063,96.063,96.063,0
ExampleReversalStrategy,2009-06-19 16:55:07.376,2009-06-21 17:09:33.878,96.113,96.313,96.113,96.313,0
ExampleReversalStrategy,2009-06-21 17:11:34.815,2009-06-21 18:18:49.851,96.263,96.263,96.063,96.063,0
ExampleReversalStrategy,2009-06-21 18:18:57.976,2009-06-21 19:07:14.645,96.113,96.313,96.113,96.313,0
ExampleReversalStrategy,2009-06-21 19:07:50.067,2009-06-21 20:33:34.956,96.263,96.263,96.013,96.013,0
ExampleReversalStrategy,2009-06-21 20:33:47.315,2009-06-21 21:36:54.650,96.063,96.263,96.063,96.263,0
